id,genres,keywords,original_language,original_title,overview,popularity,release_date,runtime,spoken_languages,tagline,vote_average,vote_count,cast,director,combined_features
3667,"['Drama', 'Action', 'Thriller', 'Science', 'Fiction']",helicopter nasa texas spacecraft beguilement,en,Capricorn One,"In order to protect the reputation of the American space program, a team of scientists stages a phony Mars landing. Willingly participating in the deception are a trio of well-meaning astronauts, who become liabilities when their space capsule is reported lost on re-entry. Now, with the help of a crusading reporter,they must battle a sinister conspiracy that will stop at nothing to keep the truth",-0.3277655544624509,1977-12-10 00:00:00,0.7128808861334425,"[{'iso_639_1': 'en', 'name': 'English'}]",The mission was a sham. The murders were real.,0.2576855492390082,-0.45367123539178633,"['Elliott', 'Gould', 'James', 'Brolin', 'Brenda', 'Vaccaro', 'Sam', 'Waterston', 'O.J.', 'Simpson']",Peter Hyams,Capricorn One helicopter nasa texas spacecraft beguilement ElliottGouldJamesBrolinBrendaVaccaroSamWaterstonO.J.Simpson DramaActionThrillerScienceFiction
3668,"['Comedy', 'Drama']",,en,Should've Been Romeo,"A self-centered, middle-aged pitchman for a potato chip company loses his job and his livelihood just as his octogenarian grandfather is dropped on his doorstep unexpectedly by his mother on her way to a singles cruise.",-0.6635740483016552,2012-04-28 00:00:00,-4.738453924789317,"[{'iso_639_1': 'en', 'name': 'English'}]",Even Shakespeare didn't see this one coming.,-5.1196122442103835,-0.5597295689379426,"['Paul', 'Ben-Victor', 'Ed', 'Asner', 'Jordenn', 'Thompson', 'Carol', 'Kane', 'Michael', 'Rapaport']",Marcia Bennett,Should've Been Romeo  PaulBen-VictorEdAsnerJordennThompsonCarolKaneMichaelRapaport ComedyDrama
3669,['Family'],,en,Running Forever,"After being estranged since her mother's death in the 9/11 attacks, both daughter and father must work together to re-establish their relationship. When the difficulty nearly consumes them both, a bond with a beautiful horse that has also gone through its own tragic loss brings Taylor Sims, back to what is important - family, friendship and faith. With help from the community and from above, they repair the pieces of their lives and learn to stop running, forever.",-0.6754589075793617,2015-10-27 00:00:00,-0.8383119462429526,[],,-5.1196122442103835,-0.5597295689379426,[],,Running Forever   Family
3670,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",canada nazis sequel spin off ancient evil,en,Yoga Hosers,Two teenage yoga enthusiasts team up with a legendary man-hunter to battle with an ancient evil presence that is threatening their major party plans.,-0.405571521887264,2016-07-08 00:00:00,-0.8383119462429526,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Do your 'wurst...,-1.1706591771459864,-0.4771497977798667,"['Lily-Rose', 'Depp', 'Harley', 'Quinn', 'Smith', 'Justin', 'Long', 'Austin', 'Butler', 'Adam', 'Brody']",Kevin Smith,Yoga Hosers canada nazis sequel spin off ancient evil Lily-RoseDeppHarleyQuinnSmithJustinLongAustinButlerAdamBrody ComedyFantasyHorrorThriller
3671,"['Horror', 'Action']",louisiana navy seal zombie violence infected,en,Navy Seals vs. Zombies,"A team of highly skilled Navy SEALS find themselves embarking on the battle of their lives when they come face-to-face with the undead. After a deadly outbreak occurs in New Orleans, the SEALS must fight for their lives, and the city, against an army of zombies.",-0.601126869119999,2015-10-08 00:00:00,-0.4394337893461653,"[{'iso_639_1': 'en', 'name': 'English'}]",,-2.1789025134177473,-0.5305837673527394,"['Ed', 'Quinn', 'Michael', 'Dudikoff', 'Rick', 'Fox', 'Chad', '""Gunner""', 'Lail', 'Molly', 'Hagan']",Stanton Barrett,"Navy Seals vs. Zombies louisiana navy seal zombie violence infected EdQuinnMichaelDudikoffRickFoxChad""Gunner""LailMollyHagan HorrorAction"
3672,"['Comedy', 'Drama']",expensive restaurant luxury adolf hitler prague sudetendeutsch,cs,Obsluhoval jsem anglického krále,"Jan Dítě has been released from a Czech prison just before the very end of his 15-year sentence. Settling in a town near the border, he occupies his time with rebuilding a deserted house, and recalling his past. His main wish in life was to be a millionaire. Jan begins his career as a frankfurter vendor, and slowly learns the power of money and the influence it exerts over people.",-0.6013515124838982,2006-12-19 00:00:00,0.5799215005011801,"[{'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'cs', 'name': 'Český'}]",,0.7618072173748883,-0.541918245746985,"['Ivan', 'Barnev', 'Old\\u0159ich', 'Kaiser', 'Julia', 'Jentsch', 'Mari\\u00e1n', 'Labuda', 'Martin', 'Huba']",Ji\u0159\u00ed Menzel,I Served the King of England expensive restaurant luxury adolf hitler prague sudetendeutsch IvanBarnevOld\u0159ichKaiserJuliaJentschMari\u00e1nLabudaMartinHuba ComedyDrama
3673,"['Drama', 'Comedy']",,de,Soul Kitchen,"SOUL KITCHEN film centers on a likable but hopelessly disorganized restauranteur, Zinos, whose cafe is second home to a motley crew of lovable eccentrics. When his girlfriend Nadine up and moves to Shanghai, a love-sick Zinos decides to fly after her, leaving his restaurant in the hands of his unreliable ex-con brother Illias. Both decisions turn out disastrous: Illias gambles away the restaurant to a shady real estate agent, and Zinos finds Nadine with a new lover. If the brothers can stop arguing and get it together, the Soul Kitchen might still have one last chance at staying in business. The mayhem that follows is a hilariously entertaining story of self-realization, set to an irresistibly soulful soundtrack.",-0.5047698212857386,2009-09-09 00:00:00,-0.35079419892465696,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'el', 'name': 'ελληνικά'}]",,0.8458274953975348,-0.46581531938562104,"['Adam', 'Bousdoukos', 'Birol', '\\u00dcnel', 'Moritz', 'Bleibtreu', 'Wotan', 'Wilke', 'M\\u00f6hring', 'Dorka', 'Gryllus']",Fatih Akin,Soul Kitchen  AdamBousdoukosBirol\u00dcnelMoritzBleibtreuWotanWilkeM\u00f6hringDorkaGryllus DramaComedy
3674,['Drama'],independent film repair shop southern death threat story,en,Sling Blade,"Karl Childers is a mentally disabled man who has been in the custody of the state mental hospital since the age of 12 for killing his mother and her lover. Although thoroughly institutionalized, Karl is deemed fit to be released into the outside world.",-0.21120094061386815,1996-08-30 00:00:00,1.2447184286624922,"[{'iso_639_1': 'en', 'name': 'English'}]",A simple man. A difficult choice.,1.0978883294654755,-0.37271067543288844,"['Billy', 'Bob', 'Thornton', 'Dwight', 'Yoakam', 'J.', 'T.', 'Walsh', 'John', 'Ritter', 'Lucas', 'Black']",Billy Bob Thornton,Sling Blade independent film repair shop southern death threat story BillyBobThorntonDwightYoakamJ.T.WalshJohnRitterLucasBlack Drama
3675,"['Horror', 'Thriller']",suicide england classroom investigation supernatural,en,The Awakening,1921 England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart (Hall) visits a boarding school to explain sightings of a child ghost.,0.11859738497213784,2011-08-17 00:00:00,0.0037641627613761754,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Sometimes dead does not mean gone.,0.17366527121636105,-0.1889302043261902,"['Rebecca', 'Hall', 'Dominic', 'West', 'Imelda', 'Staunton', 'Isaac', 'Hempstead-Wright', 'Lucy', 'Cohu']",Nick Murphy ,The Awakening suicide england classroom investigation supernatural RebeccaHallDominicWestImeldaStauntonIsaacHempstead-WrightLucyCohu HorrorThriller
3676,['Horror'],bathroom sex amsterdam europe brothel,en,Hostel,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",0.543684210027899,2005-01-06 00:00:00,-0.5723931749784277,"[{'iso_639_1': 'en', 'name': 'English'}]",Welcome To Your Worst Nightmare,-0.33045639691951906,0.1583905978974818,"['Jay', 'Hernandez', 'Derek', 'Richardson', 'Eythor', 'Gudjonsson', 'Barbara', 'Nedeljakova', 'Jana', 'Kaderabkova']",Eli Roth,Hostel bathroom sex amsterdam europe brothel JayHernandezDerekRichardsonEythorGudjonssonBarbaraNedeljakovaJanaKaderabkova Horror
3677,"['Comedy', 'Drama']",adaptation film in a film,en,A Cock and Bull Story,"Steve Coogan, an arrogant actor with low self-esteem and a complicated love life, is playing the eponymous role in an adaptation of ""The Life and Opinions of Tristram Shandy, Gentleman"" being filmed at a stately home. He constantly spars with actor Rob Brydon, who is playing Uncle Toby and believes his role to be of equal importance to Coogan's.",-0.5663738180957916,2005-07-17 00:00:00,-0.5723931749784277,"[{'iso_639_1': 'en', 'name': 'English'}]",Because everyone loves an accurate period piece.,0.08964499319371462,-0.5249165281556165,"['Steve', 'Coogan', 'Rob', 'Brydon', 'Keeley', 'Hawes', 'Shirley', 'Henderson', 'Raymond', 'Waring']",Michael Winterbottom,A Cock and Bull Story adaptation film in a film SteveCooganRobBrydonKeeleyHawesShirleyHendersonRaymondWaring ComedyDrama
3678,"['Thriller', 'Drama']",shelter end of the world sanity apocalypse,en,Take Shelter,"Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.",-0.05404386786309544,2011-11-25 00:00:00,0.5799215005011801,"[{'iso_639_1': 'en', 'name': 'English'}]",,0.8458274953975348,-0.17840533153153346,"['Michael', 'Shannon', 'Jessica', 'Chastain', 'Katy', 'Mixon', 'Shea', 'Whigham', 'Ray', 'McKinnon']",Jeff Nichols,Take Shelter shelter end of the world sanity apocalypse MichaelShannonJessicaChastainKatyMixonSheaWhighamRayMcKinnon ThrillerDrama
3679,"['Horror', 'Thriller']",small town boy murder maniac ghost,en,Lady in White,"Locked in a school closet during Halloween 1962, young Frank witnesses the ghost of a young girl and the man who murdered her years ago. Shortly afterward he finds himself stalked by the killer and is soon drawn to an old house where a mysterious Lady In White lives. As he discovers the secret of the woman he soon finds that the killer may be someone close to him.",-0.6312533036634086,1988-04-22 00:00:00,0.22536313881514689,"[{'iso_639_1': 'en', 'name': 'English'}]","The year is 1962. The place is Willowpoint Falls. Nobody talks about what happened in the school cloakroom 10 years ago. Now, in the dead of night, Frankie Scarlatti is going to find out why.",0.17366527121636105,-0.5394894289482182,"['Lukas', 'Haas', 'Len', 'Cariou', 'Alex', 'Rocco', 'Katherine', 'Helmond', 'Jason', 'Presson']",Frank LaLoggia,Lady in White small town boy murder maniac ghost LukasHaasLenCariouAlexRoccoKatherineHelmondJasonPresson HorrorThriller
3680,"['Drama', 'Comedy']",auto autoritian education independent film teacher,en,Driving Lessons,"A shy teenage boy trying to escape the influence of his domineering mother, has his world changed when he begins to work for a retired actress.",-0.435447675446503,2006-04-30 00:00:00,-0.3951139941354111,"[{'iso_639_1': 'en', 'name': 'English'}]",,0.17366527121636105,-0.5216781057572606,"['Laura', 'Linney', 'Rupert', 'Grint', 'Julie', 'Walters', 'Michelle', 'Duncan', 'Oliver', 'Milburn']",Jeremy Brock,Driving Lessons auto autoritian education independent film teacher LauraLinneyRupertGrintJulieWaltersMichelleDuncanOliverMilburn DramaComedy
3681,['Comedy'],wife murder murder plot,en,Let's Kill Ward's Wife,"Everyone hates Ward’s wife and wants her dead, Ward (Donald Faison) most of all. But when his friends’ murderous fantasies turn into an (accidental) reality, they have to deal with a whole new set of problems — like how to dispose of the body and still make their 3 p.m. tee time. Scott Foley's directorial debut, also starring Foley, Patrick Wilson, Amy Acker, and Nicolette Sheridan, is a blackly comic caper about helping a friend out of a bad relationship by any means necessary.",-0.4094180760689163,2014-12-23 00:00:00,-1.1485505127182316,"[{'iso_639_1': 'en', 'name': 'English'}]",Real Friends Do the Dirty Work.,-0.4984969529648127,-0.49819954336918015,"['Patrick', 'Wilson', 'Scott', 'Foley', 'Amy', 'Acker', 'Donald', 'Faison', 'Dagmara', 'Domi\\u0144czyk']",Scott Foley,Let's Kill Ward's Wife wife murder murder plot PatrickWilsonScottFoleyAmyAckerDonaldFaisonDagmaraDomi\u0144czyk Comedy
3682,['Horror'],hammer gore slasher chainsaw b horror,en,The Texas Chainsaw Massacre 2,A radio host is victimized by the cannibal family as a former Texas Marshall hunts them.,-0.3741847909444014,1986-08-22 00:00:00,-0.2621546085031487,"[{'iso_639_1': 'en', 'name': 'English'}]",After a decade of silence... The buzzz is back!,-0.16241584087422545,-0.4471943905950745,"['Dennis', 'Hopper', 'Caroline', 'Williams', 'Jim', 'Siedow', 'Bill', 'Moseley', 'Bill', 'Johnson']",Tobe Hooper,The Texas Chainsaw Massacre 2 hammer gore slasher chainsaw b horror DennisHopperCarolineWilliamsJimSiedowBillMoseleyBillJohnson Horror
3683,['Western'],sheriff aging billy the kid lawlessness gun battle,en,Pat Garrett & Billy the Kid,An aging Pat Garrett is hired as a lawman on behalf of a group of wealthy New Mexico cattle barons--his sole purpose being to bring down his old friend Billy the Kid.,-0.535127497110029,1973-05-23 00:00:00,-0.04055563244937797,"[{'iso_639_1': 'en', 'name': 'English'}]",Best of enemies. Deadliest of friends.,0.929847773420182,-0.5071052049646589,"['James', 'Coburn', 'Kris', 'Kristofferson', 'Richard', 'Jaeckel', 'Katy', 'Jurado', 'Chill', 'Wills']",Sam Peckinpah,Pat Garrett & Billy the Kid sheriff aging billy the kid lawlessness gun battle JamesCoburnKrisKristoffersonRichardJaeckelKatyJuradoChillWills Western
3684,"['Drama', 'Thriller', 'Crime']",bangkok suicidal arthouse neo-noir drug trafficker,en,Only God Forgives,"Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Jenna to find and kill the individual responsible for his brother's recent death.",0.4470072888946377,2013-05-30 00:00:00,-0.7496723558214443,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Time to Meet The Devil,-0.4144766749421663,0.13815045790775732,"['Ryan', 'Gosling', 'Kristin', 'Scott', 'Thomas', 'Gordon', 'Brown', 'Tom', 'Burke', 'Vithaya', 'Pansringarm']",Nicolas Winding Refn,Only God Forgives bangkok suicidal arthouse neo-noir drug trafficker RyanGoslingKristinScottThomasGordonBrownTomBurkeVithayaPansringarm DramaThrillerCrime
3685,"['Drama', 'Romance']",,fr,Camping Sauvage,"Un camping au bord d'un lac pendant les vacances d'été. Camille, 17 ans, y traîne son ennui coincée entre ses parents et son petit ami. Elle rencontre Blaise, la quarantaine, tout juste embauché comme moniteur de voile. Camille et Blaise connaissent tous deux ce même mal de vivre qui les rapproche et les éloigne des autres. Mais leur complicité alimente la rumeur d'une liaison qui exaspère leur entourage et déchaîne les passions. Ils se lancent alors à corps perdus dans une dangereuse histoire d'amour...",-0.6699771696390894,2005-10-13 00:00:00,-1.1928703079289857,"[{'iso_639_1': 'fr', 'name': 'Français'}]",,-1.08663889912334,-0.5564911465395866,"['Denis', 'Lavant', 'Isild', 'Le', 'Besco', 'Pascal', 'Bongard', 'Jean-Michel', 'Guerin', 'Martine', 'Demaret']",Christophe Ali,Camping Sauvage  DenisLavantIsildLeBescoPascalBongardJean-MichelGuerinMartineDemaret DramaRomance
